DATAFLOW,MEASURE: Measure,SEX: Sex,AGE: Age,REGION: Region,FREQ: Frequency,TIME_PERIOD: Time Period,OBS_VALUE,UNIT_MEASURE: Unit of Measure,OBS_STATUS: Observation Status,OBS_COMMENT: Observation Comment
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2002-Q2,184299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2002-Q3,184569,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2002-Q4,185341,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2003-Q1,186334,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2003-Q2,186875,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2003-Q3,186947,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2003-Q4,187579,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2004-Q1,188207,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2004-Q2,188574,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2004-Q3,188289,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2004-Q4,188528,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2005-Q1,188931,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2005-Q2,189072,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2005-Q3,188846,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2005-Q4,188859,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2006-Q1,189167,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2006-Q2,189078,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2006-Q3,188922,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2006-Q4,189068,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2007-Q1,189343,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2007-Q2,189428,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2007-Q3,188895,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2007-Q4,188671,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2008-Q1,188748,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2008-Q2,188648,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2008-Q3,188254,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2008-Q4,188264,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2009-Q1,188251,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2009-Q2,188245,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2009-Q3,188173,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2009-Q4,188342,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2010-Q1,188667,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2010-Q2,188746,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2010-Q3,189290,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2010-Q4,190069,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2011-Q1,190884,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2011-Q2,191542,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2011-Q3,192270,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2011-Q4,193093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2012-Q1,194093,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2012-Q2,195082,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2012-Q3,196001,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2012-Q4,197226,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2013-Q1,198530,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2013-Q2,199617,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2013-Q3,200960,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2013-Q4,202515,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2014-Q1,204146,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2014-Q2,205507,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2014-Q3,206783,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2014-Q4,208494,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2015-Q1,210161,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2015-Q2,211615,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2015-Q3,212716,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2015-Q4,214152,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2016-Q1,215596,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2016-Q2,216955,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2016-Q3,218484,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2016-Q4,220086,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2017-Q1,221585,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2017-Q2,223168,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2017-Q3,224345,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2017-Q4,225849,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2018-Q1,227427,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2018-Q2,228891,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2018-Q3,231266,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2018-Q4,233845,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2019-Q1,236277,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2019-Q2,238592,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2019-Q3,241308,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2019-Q4,244498,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2020-Q1,247439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2020-Q2,250039,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2020-Q3,252857,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2020-Q4,255908,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2021-Q1,258571,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2021-Q2,261508,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2021-Q3,266299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A75: 75-79,1: New South Wales,Q: Quarterly,2021-Q4,271429,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1981-Q4,437581,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1982-Q1,436447,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1982-Q2,434416,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1982-Q3,432581,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1982-Q4,430439,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1983-Q1,429324,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1983-Q2,427049,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1983-Q3,426441,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1983-Q4,425545,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1984-Q1,425864,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1984-Q2,425286,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1984-Q3,426068,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1984-Q4,426545,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1985-Q1,428417,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1985-Q2,429084,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1985-Q3,431974,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1985-Q4,434745,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1986-Q1,438627,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1986-Q2,441560,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1986-Q3,446089,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1986-Q4,450428,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1987-Q1,455282,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1987-Q2,459293,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1987-Q3,462243,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1987-Q4,464602,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1988-Q1,467806,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1988-Q2,469932,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1988-Q3,470961,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1988-Q4,471306,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1989-Q1,472243,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1989-Q2,471861,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1989-Q3,470789,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1989-Q4,469503,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1990-Q1,469090,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1990-Q2,467797,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1990-Q3,464339,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1990-Q4,460276,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1991-Q1,457753,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1991-Q2,454064,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1991-Q3,450540,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1991-Q4,446167,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1992-Q1,443299,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1992-Q2,439348,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1992-Q3,436568,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1992-Q4,432874,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1993-Q1,430764,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1993-Q2,427352,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1993-Q3,425920,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1993-Q4,423329,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1994-Q1,422628,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1994-Q2,420399,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1994-Q3,419908,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1994-Q4,417985,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1995-Q1,417983,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1995-Q2,417073,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1995-Q3,418298,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1995-Q4,418322,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1996-Q1,419871,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1996-Q2,420321,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1996-Q3,421119,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1996-Q4,420117,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1997-Q1,421669,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1997-Q2,421062,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1997-Q3,422227,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1997-Q4,421483,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1998-Q1,423732,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1998-Q2,423891,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1998-Q3,425535,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1998-Q4,425437,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1999-Q1,427627,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1999-Q2,428312,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1999-Q3,430065,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,1999-Q4,430566,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2000-Q1,433898,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2000-Q2,435132,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2000-Q3,437195,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2000-Q4,437895,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2001-Q1,442038,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2001-Q2,443064,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2001-Q3,444503,PSNS: Persons,,
ABS:ERP_Q(1.0.0),1: Estimated Resident Population,3: Persons,A15: 15-19,1: New South Wales,Q: Quarterly,2001-Q4,444427,PSNS: Persons,,
